date,series_id,category,value,mom_pct_change
2022-01-01,CUSR0000SEFR,Fruits & vegetables,243.621,0.6577724157022624
2022-02-01,CUSR0000SEFR,Fruits & vegetables,246.885,1.339785979041208
2022-03-01,CUSR0000SEFR,Fruits & vegetables,250.555,1.48652206492903
2022-04-01,CUSR0000SEFR,Fruits & vegetables,250.993,0.1748119175430496
2022-05-01,CUSR0000SEFR,Fruits & vegetables,252.863,0.7450406983461777
2022-06-01,CUSR0000SEFR,Fruits & vegetables,254.869,0.7933149571111686
2022-07-01,CUSR0000SEFR,Fruits & vegetables,260.703,2.289019064695963
2022-08-01,CUSR0000SEFR,Fruits & vegetables,264.198,1.3406059769162537
2022-09-01,CUSR0000SEFR,Fruits & vegetables,267.962,1.4246890589633576
2022-10-01,CUSR0000SEFR,Fruits & vegetables,270.652,1.0038736835819906
2022-11-01,CUSR0000SEFR,Fruits & vegetables,270.434,-0.08054623649556003
2022-12-01,CUSR0000SEFR,Fruits & vegetables,271.606,0.4333774599347695
2023-01-01,CUSR0000SEFR,Fruits & vegetables,273.782,0.8011605045543879
2023-02-01,CUSR0000SEFR,Fruits & vegetables,275.701,0.7009226318750006
2023-03-01,CUSR0000SEFR,Fruits & vegetables,275.641,-0.021762706700378942
2023-04-01,CUSR0000SEFR,Fruits & vegetables,277.238,0.5793767980815545
2023-05-01,CUSR0000SEFR,Fruits & vegetables,278.769,0.5522330993586788
2023-06-01,CUSR0000SEFR,Fruits & vegetables,282.858,1.4668058500048486
2023-07-01,CUSR0000SEFR,Fruits & vegetables,284.009,0.406917958834474
2023-08-01,CUSR0000SEFR,Fruits & vegetables,285.246,0.4355495776542151
2023-09-01,CUSR0000SEFR,Fruits & vegetables,285.37,0.04347124937773561
2023-10-01,CUSR0000SEFR,Fruits & vegetables,284.755,-0.21550968917546376
2023-11-01,CUSR0000SEFR,Fruits & vegetables,285.104,0.12256150023703949
2023-12-01,CUSR0000SEFR,Fruits & vegetables,285.7,0.2090465233739236
2024-01-01,CUSR0000SEFR,Fruits & vegetables,285.985,0.09975498774938973
2024-02-01,CUSR0000SEFR,Fruits & vegetables,289.108,1.0920153154885703
2024-03-01,CUSR0000SEFR,Fruits & vegetables,287.477,-0.5641490377298553
2024-04-01,CUSR0000SEFR,Fruits & vegetables,289.151,0.582307454161568
2024-05-01,CUSR0000SEFR,Fruits & vegetables,289.748,0.2064665174943192
2024-06-01,CUSR0000SEFR,Fruits & vegetables,288.659,-0.3758438367132855
2024-07-01,CUSR0000SEFR,Fruits & vegetables,289.043,0.13302893725815057
2024-08-01,CUSR0000SEFR,Fruits & vegetables,290.539,0.5175700501309333
2024-09-01,CUSR0000SEFR,Fruits & vegetables,287.82,-0.9358468226296601
2024-10-01,CUSR0000SEFR,Fruits & vegetables,291.112,1.1437704120631054
2024-11-01,CUSR0000SEFR,Fruits & vegetables,292.529,0.4867542389183521
2024-12-01,CUSR0000SEFR,Fruits & vegetables,294.529,0.6836928988237068
2015-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",226.065,
2015-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",224.929,-0.5025103399464714
2015-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",224.214,-0.3178780859737995
2015-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",222.912,-0.5806952286654732
2015-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",222.333,-0.2597437553832904
2015-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",221.849,-0.2176914807968222
2015-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",222.965,0.503044863848845
2015-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",221.436,-0.6857578543717602
2015-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",221.947,0.23076645170614363
2015-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",220.736,-0.5456257575006673
2015-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",219.848,-0.40229051899099977
2015-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",219.897,0.022288126341818426
2016-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",219.359,-0.24465999990903597
2016-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",219.126,-0.10621857320648465
2016-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.77,-0.6188220475890516
2016-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",218.297,0.24199843871974824
2016-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.117,-0.5405479690513415
2016-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.471,-0.29753543020583084
2016-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.112,-0.16584207584388055
2016-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.02,-0.04257051899014819
2016-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.501,0.22266456809554303
2016-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.392,0.4115454432081167
2016-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.479,-0.4199786560682872
2016-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.1,0.28686385284484306
2017-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",218.351,0.5762321510824453
2017-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",220.167,0.8316884282645765
2017-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",218.236,-0.8770615033134033
2017-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.821,-0.1901611099910161
2017-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.826,0.00229546278824877
2017-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.676,-0.5279443225326697
2017-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.766,0.5030552530044918
2017-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.08,-0.3150170366356453
2017-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.371,-0.3266077022295977
2017-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.341,-0.013865074339902694
2017-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.678,0.15577259973837965
2017-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.172,-0.23352624631942653
2018-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.779,0.2807949225616557
2018-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.262,-0.2384917358231209
2018-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.295,0.015259268849820984
2018-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.617,0.1488707552185664
2018-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.09,-0.2432865379910054
2018-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.869,0.360497940672877
2018-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.367,-0.23147614458498555
2018-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.654,0.13264499669543017
2018-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.496,-0.07292734036759008
2018-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.317,-0.08268051141822053
2018-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.11,-0.09569289514924639
2018-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.497,0.17907547082505193
2019-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.466,-0.014318905111854185
2019-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",216.74,0.12657876987609562
2019-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.596,0.3949432499769312
2019-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.061,-0.2458684902295949
2019-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.79,0.3358502909320382
2019-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.722,-0.03122273749941451
2019-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",217.968,0.11298812246809398
2019-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",218.893,0.4243742200690015
2019-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",219.515,0.2841570995874676
2019-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",220.412,0.40862811197412974
2019-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",221.926,0.6868954503384428
2019-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",222.033,0.04821426962140496
2020-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",223.035,0.45128426855467474
2020-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",224.443,0.6312910529737481
2020-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",225.627,0.5275281474583782
2020-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",228.755,1.3863589020817413
2020-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",230.166,0.6168171187515004
2020-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",228.437,-0.7511969621925019
2020-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",227.114,-0.5791531144254236
2020-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",231.231,1.812746021821643
2020-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",230.656,-0.24866907983790432
2020-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",229.155,-0.6507526359600502
2020-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",229.503,0.15186227662498109
2020-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",231.74,0.9747149274737188
2021-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",231.546,-0.08371450763787758
2021-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",230.452,-0.47247631140248103
2021-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",229.249,-0.5220176001944021
2021-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",230.17,0.4017465725041358
2021-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",230.38,0.0912369118477585
2021-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",230.152,-0.09896692421217379
2021-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",231.233,0.4696895964406256
2021-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",230.145,-0.47052107614397043
2021-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",231.973,0.7942818657802775
2021-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",233.168,0.5151461592512785
2021-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",233.157,-0.0047176284910466215
2021-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",235.442,0.9800263341868343
2022-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",238.675,1.3731619677032958
2022-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",242.386,1.5548339792604837
2022-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",245.258,1.1848869159109876
2022-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",251.03,2.3534400508851805
2022-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",257.678,2.6482890491176247
2022-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",261.255,1.388166626564935
2022-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",265.638,1.677671240741807
2022-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",267.461,0.6862722953794309
2022-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.793,0.49801653325156625
2022-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",269.355,0.20908282581764137
2022-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",271.307,0.7246941768298321
2022-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",271.376,0.02543244368924391
2023-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",272.04,0.24467896940041367
2023-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",272.271,0.08491398323775545
2023-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",271.384,-0.32577836053050424
2023-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",271.102,-0.10391180025353108
2023-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",269.573,-0.5639943637450129
2023-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.338,-0.45813193457799883
2023-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",269.143,0.2999947826994198
2023-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.281,-0.3202758384947657
2023-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.377,0.03578337638521223
2023-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.326,-0.019003118747129566
2023-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",267.609,-0.2672122716397385
2023-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",267.889,0.1046302628088025
2024-01-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.941,0.3926999615512239
2024-02-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",267.334,-0.5975288260250289
2024-03-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",266.274,-0.3965077393822014
2024-04-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",267.474,0.45066360215417767
2024-05-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",266.749,-0.27105438285589534
2024-06-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.098,0.5057188593021955
2024-07-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",268.653,0.20701385314325638
2024-08-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",269.468,0.3033653076645271
2024-09-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",269.643,0.06494277613666721
2024-10-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",271.695,0.7610062193344591
2024-11-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",270.819,-0.3224203610666332
2024-12-01,CUSR0000SEFJ,"Meats, poultry, fish, eggs",271.358,0.19902591767932964
2015-01-01,CUSR0000SEFH,Nonalcoholic beverages,253.463,
2015-02-01,CUSR0000SEFH,Nonalcoholic beverages,254.909,0.5704974690585951
2015-03-01,CUSR0000SEFH,Nonalcoholic beverages,256.09,0.4633025903361565
2015-04-01,CUSR0000SEFH,Nonalcoholic beverages,249.813,-2.451091413175055
2015-05-01,CUSR0000SEFH,Nonalcoholic beverages,253.155,1.3378006749048321
2015-06-01,CUSR0000SEFH,Nonalcoholic beverages,299.516,18.313286326558842
2015-07-01,CUSR0000SEFH,Nonalcoholic beverages,304.797,1.763177927055648
2015-08-01,CUSR0000SEFH,Nonalcoholic beverages,330.449,8.416093334251972
2015-09-01,CUSR0000SEFH,Nonalcoholic beverages,328.556,-0.5728569310241571
2015-10-01,CUSR0000SEFH,Nonalcoholic beverages,312.396,-4.918491824833504
2015-11-01,CUSR0000SEFH,Nonalcoholic beverages,303.374,-2.888001126774986
2015-12-01,CUSR0000SEFH,Nonalcoholic beverages,291.865,-3.793667222636088
2016-01-01,CUSR0000SEFH,Nonalcoholic beverages,270.769,-7.227999246226857
2016-02-01,CUSR0000SEFH,Nonalcoholic beverages,268.38,-0.8823018883254763
2016-03-01,CUSR0000SEFH,Nonalcoholic beverages,256.622,-4.381101423354938
2016-04-01,CUSR0000SEFH,Nonalcoholic beverages,239.754,-6.573091940675402
2016-05-01,CUSR0000SEFH,Nonalcoholic beverages,231.176,-3.5778339464617948
2016-06-01,CUSR0000SEFH,Nonalcoholic beverages,219.598,-5.0083053604180305
2016-07-01,CUSR0000SEFH,Nonalcoholic beverages,216.426,-1.4444575997960007
2016-08-01,CUSR0000SEFH,Nonalcoholic beverages,206.522,-4.576159980778649
2016-09-01,CUSR0000SEFH,Nonalcoholic beverages,205.808,-0.34572587908310304
2016-10-01,CUSR0000SEFH,Nonalcoholic beverages,201.55,-2.068918603747172
2016-11-01,CUSR0000SEFH,Nonalcoholic beverages,203.283,0.8598362689158812
2016-12-01,CUSR0000SEFH,Nonalcoholic beverages,193.73,-4.699360005509556
2017-01-01,CUSR0000SEFH,Nonalcoholic beverages,220.813,13.979765653228714
2017-02-01,CUSR0000SEFH,Nonalcoholic beverages,209.845,-4.9670988574042285
2017-03-01,CUSR0000SEFH,Nonalcoholic beverages,202.193,-3.6465009888250743
2017-04-01,CUSR0000SEFH,Nonalcoholic beverages,202.723,0.2621257907049257
2017-05-01,CUSR0000SEFH,Nonalcoholic beverages,193.459,-4.569782412454437
2017-06-01,CUSR0000SEFH,Nonalcoholic beverages,191.313,-1.1092789686703686
2017-07-01,CUSR0000SEFH,Nonalcoholic beverages,191.698,0.2012408984230163
2017-08-01,CUSR0000SEFH,Nonalcoholic beverages,194.898,1.6692923243852187
2017-09-01,CUSR0000SEFH,Nonalcoholic beverages,200.45,2.8486695604880374
2017-10-01,CUSR0000SEFH,Nonalcoholic beverages,211.314,5.419805437765035
2017-11-01,CUSR0000SEFH,Nonalcoholic beverages,209.723,-0.7529079947376838
2017-12-01,CUSR0000SEFH,Nonalcoholic beverages,225.02,7.29390672458432
2018-01-01,CUSR0000SEFH,Nonalcoholic beverages,226.224,0.5350635499066669
2018-02-01,CUSR0000SEFH,Nonalcoholic beverages,231.965,2.53775019449749
2018-03-01,CUSR0000SEFH,Nonalcoholic beverages,235.107,1.3545146897161242
2018-04-01,CUSR0000SEFH,Nonalcoholic beverages,249.78,6.240988145822968
2018-05-01,CUSR0000SEFH,Nonalcoholic beverages,235.201,-5.836736327968617
2018-06-01,CUSR0000SEFH,Nonalcoholic beverages,218.292,-7.18917011407264
2018-07-01,CUSR0000SEFH,Nonalcoholic beverages,223.775,2.5117732211899613
2018-08-01,CUSR0000SEFH,Nonalcoholic beverages,223.5,-0.12289129706177793
2018-09-01,CUSR0000SEFH,Nonalcoholic beverages,220.666,-1.2680089485458623
2018-10-01,CUSR0000SEFH,Nonalcoholic beverages,217.297,-1.526741772633755
2018-11-01,CUSR0000SEFH,Nonalcoholic beverages,217.225,-0.03313437369131256
2018-12-01,CUSR0000SEFH,Nonalcoholic beverages,220.112,1.3290367130855074
2019-01-01,CUSR0000SEFH,Nonalcoholic beverages,214.903,-2.3665224976375687
2019-02-01,CUSR0000SEFH,Nonalcoholic beverages,209.915,-2.3210471701186064
2019-03-01,CUSR0000SEFH,Nonalcoholic beverages,211.885,0.9384750970631073
2019-04-01,CUSR0000SEFH,Nonalcoholic beverages,201.504,-4.899355782617931
2019-05-01,CUSR0000SEFH,Nonalcoholic beverages,196.721,-2.3736501508654806
2019-06-01,CUSR0000SEFH,Nonalcoholic beverages,196.335,-0.19621697734354404
2019-07-01,CUSR0000SEFH,Nonalcoholic beverages,198.269,0.9850510606870921
2019-08-01,CUSR0000SEFH,Nonalcoholic beverages,195.508,-1.3925525422532004
2019-09-01,CUSR0000SEFH,Nonalcoholic beverages,206.572,5.659103463796877
2019-10-01,CUSR0000SEFH,Nonalcoholic beverages,201.149,-2.625234784966013
2019-11-01,CUSR0000SEFH,Nonalcoholic beverages,202.706,0.7740530651407562
2019-12-01,CUSR0000SEFH,Nonalcoholic beverages,208.83,3.021124189713187
2020-01-01,CUSR0000SEFH,Nonalcoholic beverages,205.427,-1.629555140544947
2020-02-01,CUSR0000SEFH,Nonalcoholic beverages,201.498,-1.9126015567573873
2020-03-01,CUSR0000SEFH,Nonalcoholic beverages,209.867,4.15339110065609
2020-04-01,CUSR0000SEFH,Nonalcoholic beverages,233.596,11.306684709840042
2020-05-01,CUSR0000SEFH,Nonalcoholic beverages,223.01,-4.5317556807479615
2020-06-01,CUSR0000SEFH,Nonalcoholic beverages,219.387,-1.6245908255235197
2020-07-01,CUSR0000SEFH,Nonalcoholic beverages,213.15,-2.842921412845789
2020-08-01,CUSR0000SEFH,Nonalcoholic beverages,210.109,-1.4266948158573767
2020-09-01,CUSR0000SEFH,Nonalcoholic beverages,207.595,-1.1965218053486604
2020-10-01,CUSR0000SEFH,Nonalcoholic beverages,209.686,1.0072496929116825
2020-11-01,CUSR0000SEFH,Nonalcoholic beverages,212.313,1.2528256535963234
2020-12-01,CUSR0000SEFH,Nonalcoholic beverages,204.502,-3.6790022278428425
2021-01-01,CUSR0000SEFH,Nonalcoholic beverages,205.991,0.728110238530677
2021-02-01,CUSR0000SEFH,Nonalcoholic beverages,209.044,1.482103587049921
2021-03-01,CUSR0000SEFH,Nonalcoholic beverages,220.192,5.332848586900374
2021-04-01,CUSR0000SEFH,Nonalcoholic beverages,213.45,-3.0618732742334065
2021-05-01,CUSR0000SEFH,Nonalcoholic beverages,215.973,1.1820098383696465
2021-06-01,CUSR0000SEFH,Nonalcoholic beverages,222.901,3.207808383455335
2021-07-01,CUSR0000SEFH,Nonalcoholic beverages,225.774,1.2889130151950923
2021-08-01,CUSR0000SEFH,Nonalcoholic beverages,231.122,2.3687404218377672
2021-09-01,CUSR0000SEFH,Nonalcoholic beverages,233.597,1.0708630074159897
2021-10-01,CUSR0000SEFH,Nonalcoholic beverages,234.632,0.44307075861418355
2021-11-01,CUSR0000SEFH,Nonalcoholic beverages,229.359,-2.2473490401991203
2021-12-01,CUSR0000SEFH,Nonalcoholic beverages,225.647,-1.6184235194607655
2022-01-01,CUSR0000SEFH,Nonalcoholic beverages,231.429,2.562409427114032
2022-02-01,CUSR0000SEFH,Nonalcoholic beverages,231.065,-0.15728365935124833
2022-03-01,CUSR0000SEFH,Nonalcoholic beverages,244.703,5.90223530175491
2022-04-01,CUSR0000SEFH,Nonalcoholic beverages,262.462,7.2573691372807
2022-05-01,CUSR0000SEFH,Nonalcoholic beverages,287.781,9.64672981231569
2022-06-01,CUSR0000SEFH,Nonalcoholic beverages,299.054,3.917214826552118
2022-07-01,CUSR0000SEFH,Nonalcoholic beverages,312.616,4.5349669290496
2022-08-01,CUSR0000SEFH,Nonalcoholic beverages,323.39,3.4464006960616134
2022-09-01,CUSR0000SEFH,Nonalcoholic beverages,304.335,-5.8922663038436625
2022-10-01,CUSR0000SEFH,Nonalcoholic beverages,335.968,10.394138038674505
2022-11-01,CUSR0000SEFH,Nonalcoholic beverages,342.381,1.9088127440708424
2022-12-01,CUSR0000SEFH,Nonalcoholic beverages,358.003,4.5627531901595075
2023-01-01,CUSR0000SEFH,Nonalcoholic beverages,390.642,9.11696270701643
2023-02-01,CUSR0000SEFH,Nonalcoholic beverages,357.239,-8.55079586936377
2023-03-01,CUSR0000SEFH,Nonalcoholic beverages,332.462,-6.9356929114682275
2023-04-01,CUSR0000SEFH,Nonalcoholic beverages,319.233,-3.979101370983751
2023-05-01,CUSR0000SEFH,Nonalcoholic beverages,288.546,-9.61272800744284
2023-06-01,CUSR0000SEFH,Nonalcoholic beverages,277.573,-3.802859855967511
2023-07-01,CUSR0000SEFH,Nonalcoholic beverages,270.872,-2.4141397037896195
2023-08-01,CUSR0000SEFH,Nonalcoholic beverages,264.647,-2.298133435718719
2023-09-01,CUSR0000SEFH,Nonalcoholic beverages,260.003,-1.754790343363044
2023-10-01,CUSR0000SEFH,Nonalcoholic beverages,261.79,0.6872997619258303
2023-11-01,CUSR0000SEFH,Nonalcoholic beverages,266.189,1.6803544826005545
2023-12-01,CUSR0000SEFH,Nonalcoholic beverages,270.888,1.7652870704649493
2024-01-01,CUSR0000SEFH,Nonalcoholic beverages,277.74,2.5294586692655496
2024-02-01,CUSR0000SEFH,Nonalcoholic beverages,295.598,6.429754446604741
2024-03-01,CUSR0000SEFH,Nonalcoholic beverages,309.812,4.808557568048499
2024-04-01,CUSR0000SEFH,Nonalcoholic beverages,290.682,-6.174712406233452
2024-05-01,CUSR0000SEFH,Nonalcoholic beverages,298.519,2.69607337227622
2024-06-01,CUSR0000SEFH,Nonalcoholic beverages,307.274,2.932811646829858
2024-07-01,CUSR0000SEFH,Nonalcoholic beverages,322.975,5.109771734673285
2024-08-01,CUSR0000SEFH,Nonalcoholic beverages,338.998,4.961065097917783
2024-09-01,CUSR0000SEFH,Nonalcoholic beverages,362.577,6.955498262526616
2024-10-01,CUSR0000SEFH,Nonalcoholic beverages,341.531,-5.804560134812742
2024-11-01,CUSR0000SEFH,Nonalcoholic beverages,366.291,7.249707932808436
2024-12-01,CUSR0000SEFH,Nonalcoholic beverages,368.73,0.6658640261431481
2015-01-01,CUSR0000SEFW,Other foods,196.84,
2015-02-01,CUSR0000SEFW,Other foods,196.915,0.03810201178622297
2015-03-01,CUSR0000SEFW,Other foods,197.113,0.10055099916208565
2015-04-01,CUSR0000SEFW,Other foods,196.831,-0.1430651453734666
2015-05-01,CUSR0000SEFW,Other foods,197.283,0.22963862399723034
2015-06-01,CUSR0000SEFW,Other foods,196.94,-0.1738619141030906
2015-07-01,CUSR0000SEFW,Other foods,197.17,0.11678683863105555
2015-08-01,CUSR0000SEFW,Other foods,197.426,0.12983719632804203
2015-09-01,CUSR0000SEFW,Other foods,196.977,-0.22742698530081595
2015-10-01,CUSR0000SEFW,Other foods,198.169,0.6051467937881139
2015-11-01,CUSR0000SEFW,Other foods,198.045,-0.06257285448280081
2015-12-01,CUSR0000SEFW,Other foods,197.561,-0.24438890151227133
2016-01-01,CUSR0000SEFW,Other foods,198.847,0.6509381912422008
2016-02-01,CUSR0000SEFW,Other foods,199.188,0.17148863196325692
2016-03-01,CUSR0000SEFW,Other foods,198.824,-0.18274193224490087
2016-04-01,CUSR0000SEFW,Other foods,199.0,0.08852050054319882
2016-05-01,CUSR0000SEFW,Other foods,198.984,-0.008040201005021785
2016-06-01,CUSR0000SEFW,Other foods,199.02,0.01809190688699669
2016-07-01,CUSR0000SEFW,Other foods,198.958,-0.031152647975085657
2016-08-01,CUSR0000SEFW,Other foods,198.815,-0.07187446596769176
2016-09-01,CUSR0000SEFW,Other foods,198.923,0.05432185700273706
2016-10-01,CUSR0000SEFW,Other foods,199.173,0.1256767694032268
2016-11-01,CUSR0000SEFW,Other foods,198.799,-0.18777645564408418
2016-12-01,CUSR0000SEFW,Other foods,199.18,0.19165086343493343
2017-01-01,CUSR0000SEFW,Other foods,200.164,0.4940255045687181
2017-02-01,CUSR0000SEFW,Other foods,199.632,-0.2657820587118498
2017-03-01,CUSR0000SEFW,Other foods,199.855,0.11170553819026541
2017-04-01,CUSR0000SEFW,Other foods,200.612,0.3787746115934132
2017-05-01,CUSR0000SEFW,Other foods,199.576,-0.5164197555480254
2017-06-01,CUSR0000SEFW,Other foods,199.179,-0.1989217140337507
2017-07-01,CUSR0000SEFW,Other foods,199.743,0.28316238157637397
2017-08-01,CUSR0000SEFW,Other foods,199.92,0.08861386882144107
2017-09-01,CUSR0000SEFW,Other foods,200.633,0.3566426570628334
2017-10-01,CUSR0000SEFW,Other foods,201.027,0.19637846216722377
2017-11-01,CUSR0000SEFW,Other foods,201.57,0.2701129698995608
2017-12-01,CUSR0000SEFW,Other foods,201.709,0.06895867440592784
2018-01-01,CUSR0000SEFW,Other foods,201.299,-0.20326311666807317
2018-02-01,CUSR0000SEFW,Other foods,201.698,0.19821260910386496
2018-03-01,CUSR0000SEFW,Other foods,201.687,-0.00545369810309726
2018-04-01,CUSR0000SEFW,Other foods,201.946,0.12841680425608182
2018-05-01,CUSR0000SEFW,Other foods,201.764,-0.09012310221543363
2018-06-01,CUSR0000SEFW,Other foods,202.285,0.2582224777462727
